EMPLID,DEPTID,ACCT_CD,PAY_END_DT,O_SAL_AMT,O_TEMP_AMT,O_OVT_AMT,O_FRINGE_TOT,O_AUTO_ALLOW,O_WC_PAID,O_SUI_PAID,O_UNIFORM_ALLOW,O_DIS_INS,O_FIRE_HOL,O_SPECIAL_MEETING
18576,162,34162,8/20/16 0:00,3583.44,0,1213.2,1947.31,0,22.58,21.71,0,0,0,0
18576,162,34162,9/3/16 0:00,3617.13,0,876.2,1931.24,0,22.79,21.91,0,0,0,0
18576,162,34162,9/17/16 0:00,3190.26,0,859.35,1722.12,0,20.1,19.34,0,0,0,0
18576,162,034162OIAAT,9/17/16 0:00,337,0,0,181.92,0,2.12,2.04,0,0,0,0
18606,161,34162,1/10/15 0:00,2466.68,0,0,1461.46,0,15.54,14.8,0,0,0,0
18606,161,34162,1/24/15 0:00,2466.68,0,0,732.1,0,15.54,14.8,0,0,0,0
18606,161,34162,2/7/15 0:00,2466.68,0,0,1461.46,0,15.54,14.8,0,0,0,0
18606,161,34162,2/21/15 0:00,2466.69,0,0,1461.48,0,15.54,14.8,0,0,0,0
18606,161,34162,3/7/15 0:00,2466.68,0,0,1461.46,0,15.54,14.8,0,0,0,0
18606,161,34162,3/21/15 0:00,2466.68,0,0,1461.47,0,15.54,14.8,0,0,0,0
18606,161,34162,4/4/15 0:00,2466.68,0,0,1461.46,0,15.54,14.8,0,0,0,0
18606,161,34162,4/18/15 0:00,2466.68,0,0,1461.48,0,15.54,14.8,0,0,0,0
18606,161,34162,5/2/15 0:00,2466.68,0,0,1461.46,0,15.54,14.8,0,0,0,0
18606,161,34162,5/16/15 0:00,2466.68,0,11.56,1462.36,0,15.54,14.8,0,0,0,0
18606,161,34162,5/30/15 0:00,2466.69,0,0,1461.47,0,15.54,14.8,0,0,0,0
18606,161,34162,6/13/15 0:00,2466.68,0,0,1461.47,0,15.54,14.8,0,0,0,0
18606,161,34162,6/27/15 0:00,2466.68,0,0,1461.46,0,15.54,14.8,0,0,0,0
18606,161,34162,7/11/15 0:00,2466.68,0,11.56,1487.1,0,15.54,14.8,0,0,0,0
18606,161,34162,7/25/15 0:00,2604.08,0,12.21,742.85,0,16.41,15.63,0,0,0,0
18606,161,34162,8/8/15 0:00,2604.08,0,0,1471.3,0,16.41,15.62,0,0,0,0
18606,161,34162,8/22/15 0:00,2604.08,0,0,1471.29,0,16.41,15.62,0,0,0,0
18606,161,34162,9/5/15 0:00,2604.07,0,24.41,1473.16,0,16.41,15.63,0,0,0,0
18606,161,34162,9/19/15 0:00,2604.08,0,0,1471.3,0,16.41,15.62,0,0,0,0
18606,161,34162,10/3/15 0:00,2604.08,0,0,1471.29,0,16.41,15.63,0,0,0,0
18606,161,34162,10/17/15 0:00,2604.08,0,0,1471.3,0,16.41,15.62,0,0,0,0
18606,161,34162,10/31/15 0:00,3124.89,0,0,1619.89,0,19.69,18.75,0,0,0,0
18606,161,34162,11/14/15 0:00,2734.28,0,0,1621.48,0,17.23,16.62,0,0,0,0
18606,161,34162,11/28/15 0:00,2734.28,0,0,1546.1,0,17.23,16.61,0,0,0,0
18606,161,34162,12/12/15 0:00,2734.28,0,0,1546.12,0,17.23,16.62,0,0,0,0
18606,161,34162,12/26/15 0:00,2734.29,0,0,779.06,0,17.23,16.4,0,0,0,0
18606,161,34162,1/9/16 0:00,2734.28,0,0,1597.61,0,17.23,16.62,0,0,0,0
18606,161,34162,1/23/16 0:00,2734.28,0,0,1597.62,0,17.23,16.61,0,0,0,0
18606,161,34162,2/6/16 0:00,2734.27,0,0,1597.62,0,17.23,16.62,0,0,0,0
18606,161,34162,2/20/16 0:00,2734.28,0,0,1597.62,0,17.23,16.61,0,0,0,0
18606,161,34162,3/5/16 0:00,2734.28,0,0,1597.61,0,17.23,16.62,0,0,0,0
18606,161,34162,3/19/16 0:00,2734.27,0,25.63,1599.58,0,17.23,16.61,0,0,0,0
18606,161,34162,4/2/16 0:00,2734.28,0,0,1597.61,0,17.23,16.62,0,0,0,0
18606,161,34162,4/16/16 0:00,2734.28,0,0,1597.63,0,17.23,16.62,0,0,0,0
18606,161,34162,4/30/16 0:00,2734.28,0,0,1597.61,0,17.23,16.61,0,0,0,0
18606,161,34162,5/14/16 0:00,2734.28,0,0,1597.61,0,17.23,16.62,0,0,0,0
18606,161,34162,5/28/16 0:00,2734.28,0,0,1597.62,0,17.23,16.61,0,0,0,0
18606,161,34162,6/11/16 0:00,2734.29,0,0,1597.61,0,17.23,16.62,0,0,0,0
18606,161,34162,6/25/16 0:00,2734.29,0,0,1597.63,0,17.23,16.61,0,0,0,0
18606,161,34162,7/9/16 0:00,2734.28,0,0,1626.35,0,17.23,16.62,0,0,0,0
18606,161,34162,7/23/16 0:00,2809.41,0,0,809.42,0,17.7,16.86,0,0,0,0
18606,161,34162,8/6/16 0:00,2809.41,0,0,1627.97,0,17.7,17.06,0,0,0,0
18606,161,34162,8/20/16 0:00,2809.41,0,13.17,1628.99,0,17.7,17.07,0,0,0,0
18606,161,34162,9/3/16 0:00,2809.41,0,0,1627.97,0,17.7,17.07,0,0,0,0
18606,161,34162,9/17/16 0:00,2949.88,0,0,1668.49,0,18.58,17.9,0,0,0,0
18893,45,1045,1/10/15 0:00,3754.48,0,0,1637.61,0,23.65,22.73,0,0,0,0
18893,45,1045,1/24/15 0:00,3754.47,0,0,1123.1,0,23.65,22.53,0,0,0,0
18893,45,1045,2/7/15 0:00,3754.47,0,0,1637.62,0,23.65,22.74,0,0,0,0
18893,45,1045,2/21/15 0:00,3754.47,0,0,1637.62,0,23.65,22.73,0,0,0,0
18893,45,1045,3/7/15 0:00,3754.47,0,0,1637.63,0,23.65,22.74,0,0,0,0
18893,45,1045,3/21/15 0:00,3754.47,0,0,1637.61,0,23.65,22.74,0,0,0,0
18893,45,1045,4/4/15 0:00,3754.47,0,0,1637.63,0,23.65,22.73,0,0,0,0
18893,45,1045,4/18/15 0:00,3754.47,0,0,1637.62,0,23.65,22.74,0,0,0,0
18893,45,1045,5/2/15 0:00,3754.47,0,0,1637.62,0,23.65,22.74,0,0,0,0
18893,45,1045,5/16/15 0:00,3754.47,0,0,1637.62,0,23.65,22.74,0,0,0,0
18893,45,1045,5/30/15 0:00,3754.47,0,0,1637.62,0,23.65,22.73,0,0,0,0
18893,45,1045,6/13/15 0:00,3754.47,0,0,1637.62,0,23.65,22.74,0,0,0,0
18893,45,1045,6/27/15 0:00,3754.47,0,0,1742.35,0,26.17,22.74,400,0,0,0
18893,45,1045,7/11/15 0:00,3754.47,0,0,1675.26,0,23.65,22.73,0,0,0,0
18893,45,1045,7/25/15 0:00,3963.6,0,0,1137.76,0,24.97,23.78,0,0,0,0
18893,45,1045,8/8/15 0:00,3963.6,0,0,1652.28,0,24.97,24,0,0,0,0
18893,45,1045,8/22/15 0:00,3963.6,0,0,1652.28,0,24.97,23.99,0,0,0,0
18893,45,1045,9/5/15 0:00,3963.6,0,0,1652.28,0,24.97,23.99,0,0,0,0
18893,45,1045,9/19/15 0:00,3963.6,0,0,1652.28,0,24.97,23.99,0,0,0,0
18893,45,1045,10/3/15 0:00,3963.6,0,0,1652.27,0,24.97,23.99,0,0,0,0
18893,45,1045,10/17/15 0:00,3963.6,0,0,1652.28,0,24.97,23.99,0,0,0,0
18893,45,1045,10/31/15 0:00,3963.6,0,0,1652.29,0,24.97,24,0,0,0,0
18893,45,1045,11/14/15 0:00,3963.6,0,0,1652.28,0,24.97,23.99,0,0,0,0
18893,45,1045,11/28/15 0:00,6936.3,0,0,1879.69,0,24.97,23.99,0,0,0,0
18893,45,1045,12/12/15 0:00,3963.6,0,0,1652.28,0,24.97,23.99,0,0,0,0
18893,45,1045,12/26/15 0:00,3963.6,0,0,1137.75,0,24.97,23.78,0,0,0,0
18893,45,1045,1/9/16 0:00,3963.6,0,0,1600.57,0,24.97,23.99,0,0,0,0
18893,45,1045,1/23/16 0:00,3963.6,0,0,1600.58,0,24.97,23.99,0,0,0,0
18893,45,1045,2/6/16 0:00,3963.6,0,0,1600.56,0,24.97,23.99,0,0,0,0
18893,45,1045,2/20/16 0:00,3963.6,0,0,1600.57,0,24.97,24,0,0,0,0
18893,45,1045,3/5/16 0:00,3963.6,0,0,1600.58,0,24.97,23.99,0,0,0,0
18893,45,1045,3/19/16 0:00,3963.6,0,0,1600.57,0,24.97,23.99,0,0,0,0
18893,45,1045,4/2/16 0:00,3963.6,0,0,1600.56,0,24.97,23.99,0,0,0,0
18893,45,1045,4/16/16 0:00,3963.6,0,0,1600.58,0,24.97,23.99,0,0,0,0
18893,45,1045,4/30/16 0:00,3963.6,0,0,1600.57,0,24.97,23.99,0,0,0,0
18893,45,1045,5/14/16 0:00,3963.6,0,0,1600.57,0,24.97,24,0,0,0,0
18893,45,1045,5/28/16 0:00,3963.6,0,0,1600.57,0,24.97,23.99,0,0,0,0
18893,45,1045,6/11/16 0:00,3963.6,0,0,1600.57,0,24.97,23.99,0,0,0,0
18893,45,1045,6/25/16 0:00,3963.6,0,0,1700.3,0,27.49,23.99,400,0,0,0
18893,45,1045,7/9/16 0:00,3963.6,0,0,1642.23,0,24.97,23.99,0,0,0,0
18893,45,1045,7/23/16 0:00,4032.96,0,0,1170.27,0,25.41,24.2,0,0,0,0
18893,45,1045,8/6/16 0:00,4032.96,0,0,1633.1,0,25.41,24.41,0,0,0,0
18893,45,1045,8/20/16 0:00,4032.96,0,0,1633.1,0,25.41,24.41,0,0,0,0
18893,45,1045,9/3/16 0:00,4032.96,0,0,1633.09,0,25.41,24.4,0,0,0,0
18893,45,1045,9/17/16 0:00,4032.96,0,0,1633.1,0,25.41,24.41,0,0,0,0
19429,161,34161,1/10/15 0:00,1944.74,0,191.91,1274.26,0,12.25,11.88,0,0,0,0
19429,161,34161,1/24/15 0:00,2047.09,0,182.32,541.67,0,12.9,12.28,0,0,0,0
19429,161,34161,2/7/15 0:00,2197.09,0,470.44,1335.21,0,12.96,12.49,0,0,0,0
19429,161,34161,2/21/15 0:00,2047.1,0,76.77,1291.85,0,12.9,12.49,0,0,0,0
19429,161,34161,3/7/15 0:00,2149.45,0,259.09,1332.17,0,13.54,13.11,0,0,0,0
19429,161,34161,3/21/15 0:00,2126.98,0,628.17,1339.83,0,12.89,12.46,0,0,0,0
19429,161,34161,4/4/15 0:00,2194.45,0,84.64,1323.01,0,13.57,13.11,0,0,0,0
19429,161,34161,4/18/15 0:00,2149.45,0,382.87,1341.63,0,13.54,13.1,0,0,0,0
19429,161,34161,5/2/15 0:00,2279.45,0,686.15,1376.8,0,13.61,13.11,0,0,0,0
19429,161,34161,5/16/15 0:00,2149.45,0,171.28,1325.45,0,13.54,13.11,0,0,0,0
19429,161,34161,5/30/15 0:00,2149.44,0,30.23,1314.66,0,13.54,13.1,0,0,0,0
19429,161,34161,6/13/15 0:00,2299.45,0,524.14,1365.79,0,13.61,13.11,0,0,0,0
19429,161,34161,6/27/15 0:00,2149.45,0,90.68,1319.29,0,13.54,13.11,0,0,0,0
19429,161,34161,7/11/15 0:00,2149.45,0,151.13,1345.47,0,13.54,13.1,0,0,0,0
19429,161,34161,7/25/15 0:00,2419.17,0,930.54,693.42,0,14.4,13.62,0,0,0,0
19429,161,34161,8/8/15 0:00,2269.17,0,436.11,1399.33,0,14.3,13.82,0,0,0,0
19429,161,34161,8/22/15 0:00,2269.17,0,255.28,1385.51,0,14.3,13.83,0,0,0,0
19429,161,34161,9/5/15 0:00,2419.17,0,1070.65,1462.72,0,14.41,13.83,0,0,0,0
19429,161,34161,9/19/15 0:00,2269.17,0,191.46,1380.62,0,14.3,13.82,0,0,0,0
19429,161,34161,10/3/15 0:00,2294.18,0,149.84,1379.52,0,14.3,13.83,0,0,0,0
19429,161,34161,10/17/15 0:00,2419.17,0,962.31,1454.07,0,14.39,13.82,0,0,0,0
19429,161,34161,10/31/15 0:00,2269.17,0,106.37,1374.12,0,14.3,13.83,0,0,0,0
19429,161,34161,11/14/15 0:00,2269.17,0,425.47,1398.52,0,14.3,13.82,0,0,0,0
19429,161,34161,11/28/15 0:00,2396.81,0,1276.41,1497.81,0,15.1,14.59,0,0,0,0
19429,161,34161,12/12/15 0:00,2396.82,0,-74.46,1394.47,0,15.1,14.59,0,0,0,0
19429,161,34161,12/26/15 0:00,2269.17,0,31.91,610.18,0,14.3,13.62,0,0,0,0
19429,161,34161,1/9/16 0:00,2419.17,0,659.48,1484.88,0,14.3,13.83,0,0,0,0
19429,161,34161,1/23/16 0:00,2269.17,0,31.91,1425.38,0,14.3,13.82,0,0,0,0
19429,161,34161,2/6/16 0:00,2269.17,0,276.56,1444.11,0,14.3,13.83,0,0,0,0
19429,161,34161,2/20/16 0:00,2374.18,0,774.18,1491.8,0,14.35,13.82,0,0,0,0
19429,161,34161,3/5/16 0:00,2314.17,0,272.41,1448.48,0,14.34,13.83,0,0,0,0
19429,161,34161,3/19/16 0:00,2294.18,0,171.32,1438.19,0,14.3,13.82,0,0,0,0
19429,161,34161,4/2/16 0:00,2419.17,0,746.99,1494.05,0,14.38,13.83,0,0,0,0
19429,161,34161,4/16/16 0:00,2269.17,0,180.82,1355.09,0,14.3,13.82,0,0,0,0
19429,161,34161,4/30/16 0:00,2269.17,0,234.01,1359.17,0,14.3,13.83,0,0,0,0
19429,161,34161,5/14/16 0:00,2986.46,0,951.81,1559.33,0,17.96,17.22,0,0,0,0
19429,161,34161,5/28/16 0:00,2382.63,0,167.53,1380.37,0,15.01,14.51,0,0,0,0
19429,161,34161,6/11/16 0:00,2382.64,0,134.02,1377.81,0,15.01,14.51,0,0,0,0
19429,161,34161,6/25/16 0:00,2532.63,0,942.36,1453.51,0,15.11,14.5,0,0,0,0
19429,161,34161,7/9/16 0:00,2382.63,0,33.51,1395.17,0,15.01,14.51,0,0,0,0
19429,161,34161,7/23/16 0:00,2424.32,0,102.28,595.3,0,15.27,14.54,0,0,0,0
19429,161,34161,8/6/16 0:00,2574.33,0,11.36,1415.06,0,15.27,14.76,0,0,0,0
19429,161,34161,8/20/16 0:00,2424.33,0,113.64,1411.4,0,15.27,14.76,0,0,0,0
19429,161,34161,9/3/16 0:00,2394.03,0,68.18,1390.33,0,15.08,14.57,0,0,0,0
19429,161,34161,9/17/16 0:00,2362.2,0,125,1284.75,0,14.04,13.57,0,0,0,0
19429,161,034161OIAAT,9/3/16 0:00,30.3,0,0,17.6,0,0.19,0.18,0,0,0,0
19429,161,034161OIAAT,9/17/16 0:00,310.62,0,79.55,168.93,0,1.85,1.78,0,0,0,0
80139,248,1021,1/10/15 0:00,4467.77,0,1926.73,4662.51,0,617.39,37.07,0,0,0,0
80139,248,1021,1/24/15 0:00,4467.77,0,921.48,3203.56,0,533.2,31.84,0,0,0,0
80139,248,1021,2/7/15 0:00,4747.01,0,335.08,4098.91,0,477.07,28.69,0,0,0,0
80139,248,1021,2/21/15 0:00,4188.54,0,1326.37,3759.36,0,420.95,25.34,0,0,0,0
80139,248,1021,3/7/15 0:00,4747.01,0,628.28,4103.16,0,477.07,28.69,0,0,0,0
80139,248,1021,3/21/15 0:00,4188.54,0,921.48,3759.86,0,420.95,25.34,0,0,0,0
80139,248,1021,4/4/15 0:00,4747.01,0,209.43,4097.1,0,477.07,28.69,0,0,0,0
80139,248,1021,4/18/15 0:00,4188.54,0,1696.36,3764.71,0,420.95,25.35,0,0,0,0
80139,248,1021,5/2/15 0:00,4747.01,0,209.43,4097.1,0,477.07,28.69,0,0,0,0
80139,248,1021,5/16/15 0:00,4188.54,0,1340.33,3761.98,0,420.95,25.34,0,0,0,0
80139,248,1021,5/30/15 0:00,4747.01,0,314.14,4098.61,0,477.07,28.69,0,0,0,0
80139,248,1021,6/13/15 0:00,4188.54,0,1822.01,3766.54,0,420.95,25.34,0,0,0,0
80139,248,1021,6/27/15 0:00,4411.93,0,3015.75,3845.71,0,443.39,26.66,0,0,0,0
80139,248,1021,7/11/15 0:00,4188.54,0,1968.61,4339.21,0,513.56,30.87,0,0,0,0
80139,248,1022,3/21/15 0:00,0,0,439.8,0,0,0,0,0,0,0,0
80139,248,1036,5/16/15 0:00,0,0,167.54,0,0,0,0,0,0,0,0
80139,248,1036,6/27/15 0:00,335.08,0,0,292.08,0,33.68,2.03,0,0,0,0
80139,248,1039,7/25/15 0:00,4691.16,0,769.64,3005.3,0,471.46,28.15,0,0,0,0
80139,248,1039,8/8/15 0:00,4691.16,0,417.81,4111.2,0,471.46,28.36,0,0,0,0
80139,248,1039,8/22/15 0:00,4691.17,0,1451.33,4126.19,0,471.46,28.36,0,0,0,0
80139,248,1039,9/5/15 0:00,4691.16,0,615.72,4078.56,0,471.46,28.14,0,0,0,0
80139,248,1039,9/19/15 0:00,4691.16,0,1920.45,4097.48,0,471.46,28.15,0,0,0,0
80139,248,1039,10/3/15 0:00,4691.17,0,483.78,4076.66,0,471.46,28.15,0,0,0,0
80139,248,1039,10/17/15 0:00,6338.92,0,3170.93,5167.28,0,637.06,38.03,0,0,0,0
80139,248,1039,10/31/15 0:00,4925.72,0,1724,4669.22,0,590.51,29.55,950,0,0,0
80139,248,1039,11/14/15 0:00,4925.73,0,1816.36,4645.35,0,587.85,35.1,0,0,0,0
80139,248,1039,11/28/15 0:00,4925.72,0,1816.36,4245.67,0,495.03,29.55,0,0,0,0
80139,248,1039,12/12/15 0:00,4925.72,0,1531.59,4241.55,0,495.03,29.56,0,0,0,0
80139,248,1039,12/26/15 0:00,4925.73,0,1416.14,3164.37,0,495.04,29.55,0,0,0,0
80139,248,1039,1/9/16 0:00,4925.72,0,615.72,4253.45,0,495.03,29.55,0,0,0,0
80139,248,1039,1/23/16 0:00,4925.73,0,1508.5,4266.4,0,495.04,29.56,0,0,0,0
80139,248,1039,2/6/16 0:00,4925.72,0,1893.33,4271.98,0,495.03,29.55,0,0,0,0
80139,248,1039,2/20/16 0:00,4925.73,0,3786.65,4699.12,0,587.85,35.1,0,0,0,0
80139,248,1039,3/5/16 0:00,4925.73,0,985.14,4258.81,0,495.04,29.55,0,0,0,0
80139,248,1039,3/19/16 0:00,4925.72,0,2139.61,4275.55,0,495.03,29.56,0,0,0,0
80139,248,1039,4/2/16 0:00,4925.72,0,2432.07,4279.79,0,495.03,29.55,0,0,0,0
80139,248,1039,4/16/16 0:00,4925.72,0,1739.39,4269.74,0,495.03,29.56,0,0,0,0
80139,248,1039,4/30/16 0:00,4925.73,0,1831.75,4271.09,0,495.04,29.55,0,0,0,0
80139,248,1039,5/14/16 0:00,4925.72,0,1431.54,4265.28,0,495.03,29.55,0,0,0,0
80139,248,1039,5/28/16 0:00,4925.72,0,2478.26,4280.47,0,495.03,29.56,0,0,0,0
80139,248,1039,6/11/16 0:00,4925.72,0,3047.79,4288.71,0,495.03,29.55,0,0,0,0
80139,248,1039,6/25/16 0:00,4925.73,0,2062.65,4274.44,0,495.04,29.56,0,0,0,0
80139,248,1039,7/9/16 0:00,4925.73,0,2424.38,4444.55,0,495.04,29.55,0,0,0,0
80139,248,1248,7/23/16 0:00,5059.28,0,0,3297.23,0,508.46,30.36,0,0,0,0
80139,248,1248,8/6/16 0:00,5059.28,0,1517.78,4427.48,0,508.46,30.35,0,0,0,0
80139,248,1248,8/20/16 0:00,5059.28,0,711.46,3662,0,508.46,30.36,0,0,0,0
80139,248,1248,9/3/16 0:00,5059.28,0,47.43,4217.72,0,508.46,30.35,0,0,0,0
80139,248,1248,9/17/16 0:00,5059.28,0,822.13,4228.95,0,508.46,30.36,0,0,0,0
80161,32,1032,1/10/15 0:00,3369.96,0,1010.99,1977.45,0,21.23,20.43,0,0,0,0
80161,32,1032,1/24/15 0:00,3369.97,0,0,1007.82,0,21.23,20.22,0,0,0,0
80161,32,1032,2/7/15 0:00,3369.96,0,0,1900.12,0,21.23,20.43,0,0,0,0
80161,32,1032,2/21/15 0:00,3369.97,0,0,1900.11,0,21.23,20.43,0,0,0,0
80161,32,1032,3/7/15 0:00,3369.96,0,0,1900.11,0,21.23,20.43,0,0,0,0
80161,32,1032,8/8/15 0:00,0,0,268.14,0,0,0,0,0,0,0,0
80161,32,1032,2/20/16 0:00,3944.63,0,0,2056.34,0,24.85,23.88,0,0,0,0
80161,32,1032,3/5/16 0:00,3944.63,0,0,2056.34,0,24.85,23.88,0,0,0,0
80161,32,1032,3/19/16 0:00,3944.63,0,0,2056.34,0,24.85,23.87,0,0,0,0
80161,32,1032,4/2/16 0:00,3944.63,0,0,2056.35,0,24.85,23.88,0,0,0,0
80161,32,1032,4/16/16 0:00,3944.63,0,0,2056.34,0,24.85,23.88,0,0,0,0
80161,32,1032,4/30/16 0:00,3944.63,0,0,2056.33,0,24.85,23.88,0,0,0,0
80161,32,1032,5/14/16 0:00,3944.64,0,0,2056.34,0,24.85,23.88,0,0,0,0
80161,32,1032,5/28/16 0:00,3944.63,0,0,2056.34,0,24.85,23.87,0,0,0,0
80161,32,1032,6/11/16 0:00,3944.63,0,0,2056.34,0,24.85,23.88,0,0,0,0
80161,32,1032,6/25/16 0:00,3944.63,0,0,2056.34,0,24.85,23.88,0,0,0,0
80161,32,1032,7/9/16 0:00,3944.63,0,0,2097.8,0,24.85,23.88,0,0,0,0
80161,32,1032,7/23/16 0:00,4050.28,0,0,1175.31,0,25.52,24.3,0,0,0,0
80161,32,1032,8/6/16 0:00,4050.28,0,0,2099.36,0,25.52,24.51,0,0,0,0
80161,32,1032,8/20/16 0:00,4050.28,0,0,2099.37,0,25.52,24.51,0,0,0,0
80161,32,1032,9/3/16 0:00,4050.27,0,0,2099.36,0,25.52,24.51,0,0,0,0
80161,32,1032,9/17/16 0:00,4050.27,0,0,2099.36,0,25.52,24.52,0,0,0,0
80161,32,1048,3/21/15 0:00,3369.96,0,0,1900.12,0,21.23,20.43,0,0,0,0
80161,32,1048,4/4/15 0:00,3369.96,0,0,1900.1,0,21.23,20.43,0,0,0,0
80161,32,1048,4/18/15 0:00,3369.96,0,0,1900.12,0,21.23,20.43,0,0,0,0
80161,32,1048,5/2/15 0:00,3369.96,0,2401.1,2083.8,0,21.23,20.43,0,0,0,0
80161,32,1048,5/16/15 0:00,3369.96,0,0,1900.1,0,21.23,20.43,0,0,0,0
80161,32,1048,5/30/15 0:00,7582.42,0,0,2222.37,0,21.23,20.43,0,0,0,0
80161,32,1048,6/13/15 0:00,3369.96,0,0,1900.11,0,21.23,20.43,0,0,0,0
80161,32,1048,6/27/15 0:00,3369.96,0,0,2004.83,0,23.75,20.43,400,0,0,0
80161,32,1048,7/11/15 0:00,3369.96,0,0,1933.92,0,21.23,20.43,0,0,0,0
80161,32,1048,7/25/15 0:00,3575.22,0,0,1026.15,0,22.52,21.45,0,0,0,0
80161,32,1048,8/8/15 0:00,3575.22,0,670.35,1990.24,0,22.52,21.66,0,0,0,0
80161,32,1048,8/22/15 0:00,3748.98,0,702.93,2022.14,0,23.62,22.7,0,0,0,0
80161,32,1048,9/5/15 0:00,3748.98,0,808.37,2030.2,0,23.62,22.71,0,0,0,0
80161,32,1048,9/19/15 0:00,3748.97,0,0,2016.77,0,23.62,22.7,0,0,0,0
80161,32,1048,10/3/15 0:00,3748.98,0,1054.4,2049.03,0,23.62,22.7,0,0,0,0
80161,32,1048,10/17/15 0:00,3748.97,0,0,1968.37,0,23.62,22.71,0,0,0,0
80161,32,1048,10/31/15 0:00,3748.98,0,1230.13,2062.47,0,23.62,22.7,0,0,0,0
80161,32,1048,11/14/15 0:00,3748.97,0,0,1968.36,0,23.62,22.71,0,0,0,0
80161,32,1048,11/28/15 0:00,8435.2,0,0,2326.87,0,23.62,22.7,0,0,0,0
80161,32,1048,12/12/15 0:00,3748.98,0,632.64,2016.76,0,23.62,22.7,0,0,0,0
80161,32,1048,12/26/15 0:00,3748.97,0,808.37,1137.92,0,23.62,22.5,0,0,0,0
80161,32,1048,1/9/16 0:00,3748.97,0,0,2000.13,0,23.62,22.7,0,0,0,0
80161,32,1048,1/23/16 0:00,3748.97,0,1792.48,2137.26,0,23.62,22.71,0,0,0,0
80161,32,1048,2/6/16 0:00,3748.98,0,0,2000.13,0,23.62,22.7,0,0,0,0
80161,32,001048RTE66,9/19/15 0:00,0,0,632.64,0,0,0,0,0,0,0,0